TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
526,Harlequin Duck,3,47.5302762,-122.3955921,1/6/13,10:40:00
526,Harlequin Duck,3,47.5736511,-122.4167905,1/6/13,15:50:00
526,Harlequin Duck,9,47.4429,-122.35588,1/6/13,10:25:00
526,Harlequin Duck,X,47.5919288,-122.382185,1/26/13,9:15:00
526,Harlequin Duck,7,47.563362,-122.4064708,1/26/13,10:10:00
526,Harlequin Duck,4,47.5302762,-122.3955921,1/26/13,10:55:00
526,Harlequin Duck,X,47.5302762,-122.3955921,1/26/13,10:30:00
526,Harlequin Duck,2,47.5841938,-122.4005256,1/8/13,11:00:00
526,Harlequin Duck,5,47.5841938,-122.4005256,1/13/13,11:15:00
526,Harlequin Duck,5,47.5841938,-122.4005256,1/13/13,11:15:00
526,Harlequin Duck,7,47.563362,-122.4064708,1/26/13,10:10:00
526,Harlequin Duck,1,47.3733968,-122.3236098,2/8/13,10:32:00
526,Harlequin Duck,6,47.3733968,-122.3236098,2/10/13,14:30:00
526,Harlequin Duck,4,47.5754256,-122.4201393,2/10/13,14:00:00
526,Harlequin Duck,3,47.5743833,-122.4006128,2/11/13,15:00:00
526,Harlequin Duck,3,47.40234,-122.33128,2/10/13,15:36:00
526,Harlequin Duck,2,47.3733968,-122.3236098,2/16/13,11:30:00
526,Harlequin Duck,5,47.5232362,-122.3943123,2/16/13,12:20:00
